                                                       ESTADO DE AVANCE PRESUPUESTAL DE EGRESOS DEL 1 DE ENERO DE 2016 AL 31 DE DICIEMBRE DE 2016                                                       
                                                                                               JOCOTITLAN                                                                                               
                                      Funcion/SubFuncion/ Programa/Proyecto/Ff: 010301010101041, Relaciones públicas Ingresos de gestión de Organismos municipales                                      
                                                                                                                                                                                             Hoja no.: 1
     PART                      DESCRIPCION                    APROBADO      AMPLIACION      REDUCCION     MODIFICADO      COMPROMETIDO      DEVENGADO       PAGADO        EJERCIDO       POR EJERCER    
6190           Trabajos de acabados en                                0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6191           Trabajos de acabados en                                0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6200           OBRA PéBLICA EN BIENES                                 0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6210           Edificación habitacional.                              0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6211           Edificación habitacional.                              0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6220           Edificación no habitacional.                           0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6221           Edificación no habitacional.                           0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6230           Construcción de obras para el                          0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6231           Construcción de obras para el                          0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6240           División de terrenos y construcción de                 0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6241           División de terrenos y construcción de                 0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6250           Construcción de vías de                                0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6251           Construcción de vías de                                0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6260           Otras construcciones de ingeniería                     0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6261           Otras construcciones de ingeniería                     0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6270           Instalaciones y equipamiento en                        0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6271           Instalaciones y equipamiento en                        0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6290           Trabajos de acabados en                                0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6291           Trabajos de acabados en                                0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6300           PROYECTOS PRODUCTIVOS Y                                0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6310           Estudios, formulación y evaluación de                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6311           Estudios, formulación y evaluación de                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
6320           Ejecución de proyectos productivos no                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00


                                                       ESTADO DE AVANCE PRESUPUESTAL DE EGRESOS DEL 1 DE ENERO DE 2016 AL 31 DE DICIEMBRE DE 2016                                                       
                                                                                               JOCOTITLAN                                                                                               
                                      Funcion/SubFuncion/ Programa/Proyecto/Ff: 010301010101041, Relaciones públicas Ingresos de gestión de Organismos municipales                                      
                                                                                                                                                                                            Hoja no.: 20
     PART                      DESCRIPCION                    APROBADO      AMPLIACION      REDUCCION     MODIFICADO      COMPROMETIDO      DEVENGADO       PAGADO        EJERCIDO       POR EJERCER    
6321           Ejecución de proyectos productivos no                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7000           INVERSIONES FINANCIERAS Y                              0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7100           INVERSIONES PARA EL FOMENTO                            0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7110           Créditos otorgados por entidades                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7111           Créditos directos para actividades                     0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7112           Créditos a servidores públicos.                        0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7120           Créditos otorgados por entidades                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7121           Fideicomisos para financiamiento de                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7122           Fideicomisos para financiamiento                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7123           Fideicomisos para financiamiento                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7124           Fideicomisos para financiamiento de                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7200           ACCIONES Y PARTICIPACIONES                             0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7210           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7211           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7220           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7221           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7230           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7231           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7240           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7241           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7250           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7251           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7260           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7261           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7270           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7271           Adquisición de acciones del sector                     0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7280           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7281           Adquisición de acciones de capital en                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7290           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7291           Acciones y participaciones de capital                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7300           COMPRA DE TÍTULOS Y VALORES.                           0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7310           Bonos.                                                 0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7311           Adquisición de bonos.                                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7320           Valores representativos de deuda,                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7321           Valores representativos de deuda,                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7330           Valores representativos de deuda                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7331           Valores representativos de deuda                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7340           Obligaciones negociables adquiridas                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00


                                                       ESTADO DE AVANCE PRESUPUESTAL DE EGRESOS DEL 1 DE ENERO DE 2016 AL 31 DE DICIEMBRE DE 2016                                                       
                                                                                               JOCOTITLAN                                                                                               
                                      Funcion/SubFuncion/ Programa/Proyecto/Ff: 010301010101041, Relaciones públicas Ingresos de gestión de Organismos municipales                                      
                                                                                                                                                                                            Hoja no.: 21
     PART                      DESCRIPCION                    APROBADO      AMPLIACION      REDUCCION     MODIFICADO      COMPROMETIDO      DEVENGADO       PAGADO        EJERCIDO       POR EJERCER    
7341           Obligaciones negociables adquiridas                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7350           Obligaciones negociables adquiridas                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7351           Adquisición de obligaciones.                           0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7390           Otros valores.                                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7391           Fideicomisos para adquisición de                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7392           Reserva técnica.                                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7393           Adquisición de otros valores.                          0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7400           CONCESIÓN DE PRÉSTAMOS.                                0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7410           Concesión de préstamos a entidades                     0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7411           Concesión de préstamos a entidades                     0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7420           Concesión de préstamos a entidades                     0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7421           Concesión de préstamos a entidades                     0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7430           Concesión de préstamos a                               0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7431           Concesión de préstamos a                               0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7440           Concesión de préstamos a entidades                     0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7441           Concesión de préstamos a entidades                     0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7450           Concesión de préstamos al sector                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7451           Concesión de préstamos al sector                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7460           Concesión de préstamos al sector                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7461           Concesión de préstamos al sector                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7470           Concesión de préstamos al sector                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7471           Concesión de préstamos al sector                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7480           Concesión de préstamos al sector                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7481           Concesión de préstamos al sector                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7490           Concesión de préstamos al sector                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7491           Concesión de préstamos al sector                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7500           INVERSIONES EN FIDEICOMISOS,                           0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7510           Inversiones en fideicomisos del Poder                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7511           Inversiones en fideicomisos del Poder                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7520           Inversiones en fideicomisos del Poder                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7521           Inversiones en fideicomisos del Poder                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7530           Inversiones en fideicomisos del Poder                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7531           Inversiones en fideicomisos del Poder                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7540           Inversiones en fideicomisos públicos                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7541           Inversiones en fideicomisos públicos                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7550           Inversiones en fideicomisos públicos                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7551           Inversiones en fideicomisos públicos                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7560           Inversiones en fideicomisos públicos                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00


                                                       ESTADO DE AVANCE PRESUPUESTAL DE EGRESOS DEL 1 DE ENERO DE 2016 AL 31 DE DICIEMBRE DE 2016                                                       
                                                                                               JOCOTITLAN                                                                                               
                                      Funcion/SubFuncion/ Programa/Proyecto/Ff: 010301010101041, Relaciones públicas Ingresos de gestión de Organismos municipales                                      
                                                                                                                                                                                            Hoja no.: 22
     PART                      DESCRIPCION                    APROBADO      AMPLIACION      REDUCCION     MODIFICADO      COMPROMETIDO      DEVENGADO       PAGADO        EJERCIDO       POR EJERCER    
7561           Inversiones en fideicomisos públicos                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7570           Inversiones en fideicomisos de                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7571           Inversiones en fideicomisos de                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7580           Inversiones en fideicomisos de                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7581           Inversiones en fideicomisos de                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7590           Fideicomisos de empresas privadas y                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7591           Fideicomisos de empresas privadas y                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7600           OTRAS INVERSIONES                                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7610           Depósitos a largo plazo en moneda                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7611           Depósitos a largo plazo en moneda                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7620           Depósitos a largo plazo en moneda                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7621           Depósitos a largo plazo en moneda                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7900           PROVISIONES PARA                                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7910           Contingencias por fenómenos                            0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7911           Contingencias por fenómenos                            0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7920           Contingencias socioeconómicas.                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7921           Contingencias socioeconómicas.                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7990           Otras erogaciones especiales.                          0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
7991           Otras erogaciones especiales.                          0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8000           PARTICIPACIONES Y                                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8100           PARTICIPACIONES.                                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8110           Fondo general de participaciones.                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8111           Fondo general de participaciones.                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8120           Fondo de fomento municipal.                            0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8121           Fondo de fomento municipal.                            0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8130           Participaciones de las entidades                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8131           Participaciones a municipios en los                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8132           Participaciones a municipios en los                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8140           Otros conceptos participables de la                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8141           Otros conceptos participables de la                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8150           Otros conceptos participables de la                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8151           Otros conceptos participables de la                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8160           Convenios de colaboración                              0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8161           Convenios de colaboración                              0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8300           APORTACIONES.                                          0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8310           Aportaciones de la federación a las                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8311           Aportaciones de la federación a las                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8320           Aportaciones de la federación a                        0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00


                                                       ESTADO DE AVANCE PRESUPUESTAL DE EGRESOS DEL 1 DE ENERO DE 2016 AL 31 DE DICIEMBRE DE 2016                                                       
                                                                                               JOCOTITLAN                                                                                               
                                      Funcion/SubFuncion/ Programa/Proyecto/Ff: 010301010101041, Relaciones públicas Ingresos de gestión de Organismos municipales                                      
                                                                                                                                                                                            Hoja no.: 23
     PART                      DESCRIPCION                    APROBADO      AMPLIACION      REDUCCION     MODIFICADO      COMPROMETIDO      DEVENGADO       PAGADO        EJERCIDO       POR EJERCER    
8321           Aportaciones de la federación a                        0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8330           Aportaciones de las entidades                          0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8331           Aportaciones a municipios del Fondo                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8332           Aportaciones a municipios del Fondo                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8340           Aportaciones previstas en leyes y                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8341           Aportaciones previstas en leyes y                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8350           Aportaciones previstas en leyes y                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8351           Aportaciones previstas en leyes y                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8500           CONVENIOS.                                             0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8510           Convenios de reasignación.                             0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8511           Convenios de reasignación.                             0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8520           Convenios de descentralización.                        0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8521           Convenios de descentralización.                        0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8530           Otros Convenios.                                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
8531           Otros Convenios.                                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9000           DEUDA PéBLICA.                                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9100           AMORTIZACIÓN DE LA DEUDA                               0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9110           Amortización de la deuda interna con                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9111           Amortización de capital.                               0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9112           Actualización de la deuda.                             0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9120           Amortización de la deuda interna por                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9121           Amortización de la deuda interna por                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9130           Amortización de arrendamientos                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9131           Amortización de arrendamientos                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9140           Amortización de la deuda externa con                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9141           Amortización de la deuda externa con                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9150           Amortización de deuda externa con                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9151           Amortización de deuda externa con                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9160           Amortización de la deuda bilateral.                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9161           Amortización de la deuda bilateral.                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9170           Amortización de la deuda externa por                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9171           Amortización de la deuda externa por                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9180           Amortización de arrendamientos                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9181           Amortización de arrendamientos                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9200           INTERESES DE LA DEUDA                                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9210           Intereses de la deuda interna con                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9211           Intereses de la deuda.                                 0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9220           Intereses derivados de la colocación                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00


                                                       ESTADO DE AVANCE PRESUPUESTAL DE EGRESOS DEL 1 DE ENERO DE 2016 AL 31 DE DICIEMBRE DE 2016                                                       
                                                                                               JOCOTITLAN                                                                                               
                                      Funcion/SubFuncion/ Programa/Proyecto/Ff: 010301010101041, Relaciones públicas Ingresos de gestión de Organismos municipales                                      
                                                                                                                                                                                            Hoja no.: 24
     PART                      DESCRIPCION                    APROBADO      AMPLIACION      REDUCCION     MODIFICADO      COMPROMETIDO      DEVENGADO       PAGADO        EJERCIDO       POR EJERCER    
9221           Intereses derivados de la colocación                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9230           Intereses por arrendamientos                           0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9231           Intereses por arrendamientos                           0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9240           Intereses de la deuda externa con                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9241           Intereses de la deuda externa con                      0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9250           Intereses de la deuda con organismos                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9251           Intereses de la deuda con organismos                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9260           Intereses de la deuda bilateral.                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9261           Intereses de la deuda bilateral.                       0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9270           Intereses derivados de la colocación                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9271           Intereses derivados de la colocación                   0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9280           Intereses por arrendamientos                           0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9281           Intereses por arrendamientos                           0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9300           COMISIONES DE LA DEUDA                                 0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9310           Comisiones de la deuda pública                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9311           Comisiones de la deuda pública.                        0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9320           Comisiones de la deuda pública                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9321           Comisiones de la deuda pública                         0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9400           GASTOS DE LA DEUDA PéBLICA.                            0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9410           Gastos de la deuda pública interna.                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9411           Gastos de la deuda pública.                            0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9420           Gastos de la deuda pública externa.                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9421           Gastos de la deuda pública externa.                    0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
9500           COSTO POR COBERTURAS.                                  0.00           0.00           0.00           0.00              0.00           0.00           0.00           0.00              0.00
